ExpenseID,Date,Month,Year,Month-Year,CategoryID,CategoryName,CategoryType,ItemName,UnitPrice,Quantity,TotalAmount,NationalCPIValue
1115,2024-02-25,February,2024,Feb-2024,3,Rent,Essential,Monthly Rent Payment,1760.49,1,1760.49,310.37
1116,2023-03-19,March,2023,Mar-2023,5,Electronics,Discretionary,Smartphone,254.03,1,254.03,301.88
1117,2026-01-10,January,2026,Jan-2026,4,Dining Out,Discretionary,Cocktail Bar,45.82,3,137.46,328.06
1118,2025-12-22,December,2025,Dec-2025,4,Dining Out,Discretionary,Cocktail Bar,38.27,3,114.81,327.56
1119,2025-09-02,September,2025,Sep-2025,3,Rent,Essential,Monthly Rent Payment,1993,1,1993,324.63
1120,2024-06-27,June,2024,Jun-2024,3,Rent,Essential,Monthly Rent Payment,1599.28,1,1599.28,313.48
1121,2024-12-09,December,2024,Dec-2024,1,Groceries,Essential,Whole Milk,5.99,2,11.98,317.69
1122,2025-12-28,December,2025,Dec-2025,2,Utilities,Essential,Water Bill,120.69,1,120.69,327.72
1123,2023-01-18,January,2023,Jan-2023,2,Utilities,Essential,Water Bill,114.47,1,114.47,300.41
1124,2023-01-10,January,2023,Jan-2023,1,Groceries,Essential,Avocados,4.57,1,4.57,300.22
1125,2025-03-10,March,2025,Mar-2025,3,Rent,Essential,Monthly Rent Payment,1864.25,1,1864.25,320.04
1126,2023-01-12,January,2023,Jan-2023,1,Groceries,Essential,Sourdough,4.85,5,24.25,300.27
1127,2025-11-23,November,2025,Nov-2025,5,Electronics,Discretionary,Headphones,257.97,1,257.97,326.79
1128,2026-05-04,May,2026,May-2026,4,Dining Out,Discretionary,Sushi Lunch,43.51,3,130.53,331.1
1129,2025-06-30,June,2025,Jun-2025,5,Electronics,Discretionary,Smartphone,249.26,1,249.26,322.95
1130,2023-11-12,November,2023,Nov-2023,5,Electronics,Discretionary,Headphones,268.59,1,268.59,307.75
1131,2026-05-27,May,2026,May-2026,5,Electronics,Discretionary,Smartphone,247.79,1,247.79,331.72
1132,2024-02-12,February,2024,Feb-2024,4,Dining Out,Discretionary,Cocktail Bar,34.1,5,170.5,310.05
1133,2023-01-15,January,2023,Jan-2023,2,Utilities,Essential,Water Bill,110.96,1,110.96,300.34
1134,2026-01-09,January,2026,Jan-2026,4,Dining Out,Discretionary,Coffee Shop,42.74,4,170.96,328.04
1135,2025-10-10,October,2025,Oct-2025,3,Rent,Essential,Monthly Rent Payment,2011.68,1,2011.68,325.63
1136,2023-02-11,February,2023,Feb-2023,2,Utilities,Essential,Water Bill,115.94,1,115.94,301
1137,2025-06-21,June,2025,Jun-2025,4,Dining Out,Discretionary,Cocktail Bar,40.37,2,80.74,322.72
1138,2024-05-13,May,2024,May-2024,1,Groceries,Essential,Chicken Breast,5.2,4,20.8,312.34
1139,2023-07-10,July,2023,Jul-2023,2,Utilities,Essential,Electric Bill,113.8,1,113.8,304.65
1140,2023-02-19,February,2023,Feb-2023,1,Groceries,Essential,Eggs 12pk,4.75,1,4.75,301.19
1141,2023-08-25,August,2023,Aug-2023,4,Dining Out,Discretionary,Coffee Shop,34.17,5,170.85,305.78
1142,2025-04-27,April,2025,Apr-2025,4,Dining Out,Discretionary,Sushi Lunch,39.95,3,119.85,321.28
1143,2023-11-27,November,2023,Nov-2023,2,Utilities,Essential,Electric Bill,114.74,1,114.74,308.12
1144,2026-03-30,March,2026,Mar-2026,3,Rent,Essential,Monthly Rent Payment,1738.03,1,1738.03,330.17
1145,2023-03-10,March,2023,Mar-2023,2,Utilities,Essential,Water Bill,116.58,1,116.58,301.66
1146,2025-06-14,June,2025,Jun-2025,3,Rent,Essential,Monthly Rent Payment,1838.53,1,1838.53,322.54
1147,2023-03-26,March,2023,Mar-2023,2,Utilities,Essential,Water Bill,119.97,1,119.97,302.05
1148,2024-01-17,January,2024,Jan-2024,4,Dining Out,Discretionary,Sushi Lunch,33.92,4,135.68,309.39
1149,2025-07-20,July,2025,Jul-2025,2,Utilities,Essential,Electric Bill,115.16,1,115.16,323.48
1150,2024-09-13,September,2024,Sep-2024,2,Utilities,Essential,Electric Bill,111.66,1,111.66,315.46
1151,2023-07-01,July,2023,Jul-2023,5,Electronics,Discretionary,Headphones,257.59,1,257.59,304.43
1152,2026-03-21,March,2026,Mar-2026,2,Utilities,Essential,Electric Bill,118.17,1,118.17,329.93
1153,2025-05-06,May,2025,May-2025,2,Utilities,Essential,Water Bill,111.76,1,111.76,321.52
1154,2024-09-22,September,2024,Sep-2024,5,Electronics,Discretionary,Gaming Console,236.57,1,236.57,315.69
1155,2023-01-21,January,2023,Jan-2023,4,Dining Out,Discretionary,Sushi Lunch,32.28,4,129.12,300.49
1156,2024-08-02,August,2024,Aug-2024,2,Utilities,Essential,Electric Bill,106.37,1,106.37,314.39
1157,2024-01-22,January,2024,Jan-2024,2,Utilities,Essential,Electric Bill,106.67,1,106.67,309.52
1158,2025-06-23,June,2025,Jun-2025,3,Rent,Essential,Monthly Rent Payment,1975.35,1,1975.35,322.77
1159,2024-03-19,March,2024,Mar-2024,4,Dining Out,Discretionary,Pizza Night,36.15,1,36.15,310.95
1160,2023-05-28,May,2023,May-2023,2,Utilities,Essential,Internet Fiber,114.09,1,114.09,303.59
1161,2024-07-19,July,2024,Jul-2024,2,Utilities,Essential,Internet Fiber,122.31,1,122.31,314.04
1162,2025-01-15,January,2025,Jan-2025,1,Groceries,Essential,Sourdough,5.63,1,5.63,318.64
1163,2024-02-24,February,2024,Feb-2024,3,Rent,Essential,Monthly Rent Payment,1729.43,1,1729.43,310.35
1164,2025-07-29,July,2025,Jul-2025,3,Rent,Essential,Monthly Rent Payment,1803.08,1,1803.08,323.71
1165,2023-03-27,March,2023,Mar-2023,3,Rent,Essential,Monthly Rent Payment,1675.59,1,1675.59,302.07
1166,2023-01-31,January,2023,Jan-2023,1,Groceries,Essential,Eggs 12pk,5.22,4,20.88,300.73
1167,2026-02-10,February,2026,Feb-2026,3,Rent,Essential,Monthly Rent Payment,1677.44,1,1677.44,328.89
1168,2026-05-16,May,2026,May-2026,2,Utilities,Essential,Electric Bill,129.37,1,129.37,331.43
1169,2024-12-19,December,2024,Dec-2024,2,Utilities,Essential,Internet Fiber,124.32,1,124.32,317.95
1170,2023-06-15,June,2023,Jun-2023,4,Dining Out,Discretionary,Coffee Shop,32.95,3,98.85,304.03
1171,2025-02-04,February,2025,Feb-2025,1,Groceries,Essential,Sourdough,5.85,1,5.85,319.16
1172,2023-12-15,December,2023,Dec-2023,2,Utilities,Essential,Water Bill,116.49,1,116.49,308.57
1173,2026-03-03,March,2026,Mar-2026,3,Rent,Essential,Monthly Rent Payment,1696.23,1,1696.23,329.45
1174,2023-07-20,July,2023,Jul-2023,5,Electronics,Discretionary,Headphones,264.63,1,264.63,304.9
1175,2026-03-28,March,2026,Mar-2026,5,Electronics,Discretionary,Smartphone,245.61,1,245.61,330.11
1176,2023-03-02,March,2023,Mar-2023,3,Rent,Essential,Monthly Rent Payment,1575.76,1,1575.76,301.46
1177,2023-05-13,May,2023,May-2023,1,Groceries,Essential,Eggs 12pk,4.76,2,9.52,303.22
1178,2024-12-15,December,2024,Dec-2024,4,Dining Out,Discretionary,Pizza Night,36.57,1,36.57,317.85
1179,2024-03-25,March,2024,Mar-2024,3,Rent,Essential,Monthly Rent Payment,1680.65,1,1680.65,311.1
1180,2024-03-02,March,2024,Mar-2024,4,Dining Out,Discretionary,Cocktail Bar,37.15,3,111.45,310.52
1181,2023-01-27,January,2023,Jan-2023,1,Groceries,Essential,Whole Milk,5.06,2,10.12,300.63
1182,2026-04-08,April,2026,Apr-2026,5,Electronics,Discretionary,Headphones,259.06,1,259.06,330.41
1183,2025-05-11,May,2025,May-2025,4,Dining Out,Discretionary,Coffee Shop,36.85,2,73.7,321.65
1184,2023-10-03,October,2023,Oct-2023,1,Groceries,Essential,Chicken Breast,5.32,2,10.64,306.75
1185,2025-10-07,October,2025,Oct-2025,5,Electronics,Discretionary,Headphones,233.61,1,233.61,325.55
1186,2023-03-30,March,2023,Mar-2023,2,Utilities,Essential,Water Bill,106.4,1,106.4,302.14
1187,2025-12-30,December,2025,Dec-2025,3,Rent,Essential,Monthly Rent Payment,1967.95,1,1967.95,327.77
1188,2023-10-24,October,2023,Oct-2023,4,Dining Out,Discretionary,Cocktail Bar,30.88,3,92.64,307.27
1189,2025-11-01,November,2025,Nov-2025,5,Electronics,Discretionary,Headphones,256.36,1,256.36,326.21
1190,2024-04-02,April,2024,Apr-2024,2,Utilities,Essential,Water Bill,111.38,1,111.38,311.3
1191,2024-02-19,February,2024,Feb-2024,3,Rent,Essential,Monthly Rent Payment,1738.11,1,1738.11,310.22
1192,2023-04-09,April,2023,Apr-2023,1,Groceries,Essential,Whole Milk,4.69,3,14.07,302.39
1193,2025-02-13,February,2025,Feb-2025,2,Utilities,Essential,Electric Bill,118.58,1,118.58,319.39
1194,2026-03-16,March,2026,Mar-2026,5,Electronics,Discretionary,Gaming Console,260.1,1,260.1,329.79
1195,2024-11-26,November,2024,Nov-2024,4,Dining Out,Discretionary,Cocktail Bar,34.74,4,138.96,317.36
1196,2024-06-11,June,2024,Jun-2024,4,Dining Out,Discretionary,Coffee Shop,35.46,5,177.3,313.07
1197,2025-11-20,November,2025,Nov-2025,3,Rent,Essential,Monthly Rent Payment,2010.04,1,2010.04,326.71
1198,2025-06-29,June,2025,Jun-2025,3,Rent,Essential,Monthly Rent Payment,1743.25,1,1743.25,322.93
1199,2024-12-21,December,2024,Dec-2024,5,Electronics,Discretionary,Smartphone,222.7,1,222.7,318
1200,2025-01-24,January,2025,Jan-2025,3,Rent,Essential,Monthly Rent Payment,1865.89,1,1865.89,318.88
1201,2026-05-08,May,2026,May-2026,5,Electronics,Discretionary,Headphones,254.64,1,254.64,331.21
1202,2025-05-23,May,2025,May-2025,1,Groceries,Essential,Avocados,6.36,2,12.72,321.96
1203,2024-02-25,February,2024,Feb-2024,3,Rent,Essential,Monthly Rent Payment,1641.8,1,1641.8,310.37
1204,2025-11-29,November,2025,Nov-2025,5,Electronics,Discretionary,Headphones,225.42,1,225.42,326.95
1205,2026-03-15,March,2026,Mar-2026,3,Rent,Essential,Monthly Rent Payment,1932.16,1,1932.16,329.77
1206,2025-12-31,December,2025,Dec-2025,4,Dining Out,Discretionary,Pizza Night,42.19,5,210.95,327.8
1207,2023-09-03,September,2023,Sep-2023,3,Rent,Essential,Monthly Rent Payment,1727.33,1,1727.33,306.01
1208,2024-03-13,March,2024,Mar-2024,4,Dining Out,Discretionary,Sushi Lunch,31.9,3,95.7,310.8
1209,2025-02-12,February,2025,Feb-2025,1,Groceries,Essential,Eggs 12pk,5.7,1,5.7,319.37
1210,2025-12-15,December,2025,Dec-2025,1,Groceries,Essential,Avocados,6.06,4,24.24,327.37
1211,2025-07-19,July,2025,Jul-2025,1,Groceries,Essential,Sourdough,5.79,3,17.37,323.45
1212,2026-03-17,March,2026,Mar-2026,1,Groceries,Essential,Chicken Breast,6.29,5,31.45,329.82
1213,2023-01-10,January,2023,Jan-2023,1,Groceries,Essential,Sourdough,5.17,5,25.85,300.22
1214,2024-04-18,April,2024,Apr-2024,1,Groceries,Essential,Avocados,5.77,1,5.77,311.71
1215,2023-06-09,June,2023,Jun-2023,3,Rent,Essential,Monthly Rent Payment,1774.96,1,1774.96,303.89
1216,2025-06-03,June,2025,Jun-2025,5,Electronics,Discretionary,Gaming Console,220.85,1,220.85,322.25
1217,2025-05-05,May,2025,May-2025,4,Dining Out,Discretionary,Coffee Shop,41.9,2,83.8,321.49
1218,2025-08-12,August,2025,Aug-2025,2,Utilities,Essential,Internet Fiber,127.54,1,127.54,324.08
1219,2024-07-10,July,2024,Jul-2024,4,Dining Out,Discretionary,Cocktail Bar,36.27,1,36.27,313.81
1220,2025-03-30,March,2025,Mar-2025,2,Utilities,Essential,Electric Bill,126.42,1,126.42,320.56
1221,2023-10-24,October,2023,Oct-2023,2,Utilities,Essential,Water Bill,124.82,1,124.82,307.27
1222,2024-01-15,January,2024,Jan-2024,4,Dining Out,Discretionary,Pizza Night,30.9,4,123.6,309.34
1223,2023-01-07,January,2023,Jan-2023,1,Groceries,Essential,Eggs 12pk,4.56,3,13.68,300.15
1224,2026-03-27,March,2026,Mar-2026,3,Rent,Essential,Monthly Rent Payment,1775.76,1,1775.76,330.09
1225,2024-02-18,February,2024,Feb-2024,3,Rent,Essential,Monthly Rent Payment,1603.07,1,1603.07,310.2
1226,2026-01-15,January,2026,Jan-2026,1,Groceries,Essential,Avocados,5.74,3,17.22,328.2
1227,2023-01-07,January,2023,Jan-2023,2,Utilities,Essential,Internet Fiber,120.46,1,120.46,300.15
1228,2025-02-27,February,2025,Feb-2025,5,Electronics,Discretionary,Headphones,244.18,1,244.18,319.75
1229,2025-12-15,December,2025,Dec-2025,3,Rent,Essential,Monthly Rent Payment,1830.98,1,1830.98,327.37
1230,2026-02-18,February,2026,Feb-2026,1,Groceries,Essential,Sourdough,6.45,2,12.9,329.1
1231,2024-09-26,September,2024,Sep-2024,5,Electronics,Discretionary,Headphones,247.55,1,247.55,315.79
1232,2023-08-10,August,2023,Aug-2023,4,Dining Out,Discretionary,Pizza Night,34.73,3,104.19,305.41
1233,2025-09-04,September,2025,Sep-2025,5,Electronics,Discretionary,Smartphone,234.47,1,234.47,324.68
1234,2024-10-02,October,2024,Oct-2024,3,Rent,Essential,Monthly Rent Payment,1602.48,1,1602.48,315.95
1235,2023-08-20,August,2023,Aug-2023,4,Dining Out,Discretionary,Pizza Night,34.37,1,34.37,305.66
1236,2023-08-30,August,2023,Aug-2023,2,Utilities,Essential,Water Bill,114.4,1,114.4,305.91
1237,2024-12-29,December,2024,Dec-2024,4,Dining Out,Discretionary,Pizza Night,39.39,1,39.39,318.21
1238,2023-03-19,March,2023,Mar-2023,1,Groceries,Essential,Eggs 12pk,4.98,3,14.94,301.88
1239,2024-03-07,March,2024,Mar-2024,4,Dining Out,Discretionary,Sushi Lunch,33.59,4,134.36,310.65
1240,2023-07-19,July,2023,Jul-2023,5,Electronics,Discretionary,Headphones,225.13,1,225.13,304.87
1241,2024-07-09,July,2024,Jul-2024,1,Groceries,Essential,Eggs 12pk,5.88,5,29.4,313.78
1242,2023-08-13,August,2023,Aug-2023,3,Rent,Essential,Monthly Rent Payment,1792.76,1,1792.76,305.49
1243,2025-09-05,September,2025,Sep-2025,3,Rent,Essential,Monthly Rent Payment,1890.85,1,1890.85,324.71
1244,2023-08-05,August,2023,Aug-2023,5,Electronics,Discretionary,Headphones,224.23,1,224.23,305.29
1245,2023-06-07,June,2023,Jun-2023,1,Groceries,Essential,Eggs 12pk,5.41,2,10.82,303.84
1246,2023-02-27,February,2023,Feb-2023,1,Groceries,Essential,Whole Milk,4.57,5,22.85,301.39
1247,2026-04-03,April,2026,Apr-2026,1,Groceries,Essential,Avocados,5.97,4,23.88,330.27
1248,2024-06-05,June,2024,Jun-2024,4,Dining Out,Discretionary,Pizza Night,35.63,2,71.26,312.92
1249,2023-05-14,May,2023,May-2023,3,Rent,Essential,Monthly Rent Payment,1556.29,1,1556.29,303.25
1250,2025-03-12,March,2025,Mar-2025,5,Electronics,Discretionary,Gaming Console,254.95,1,254.95,320.09
1251,2025-05-04,May,2025,May-2025,5,Electronics,Discretionary,Gaming Console,246.61,1,246.61,321.47
1252,2026-01-13,January,2026,Jan-2026,3,Rent,Essential,Monthly Rent Payment,1844.95,1,1844.95,328.14
1253,2025-09-12,September,2025,Sep-2025,3,Rent,Essential,Monthly Rent Payment,1951.24,1,1951.24,324.89
1254,2024-01-22,January,2024,Jan-2024,2,Utilities,Essential,Water Bill,115.15,1,115.15,309.52
1255,2023-11-16,November,2023,Nov-2023,4,Dining Out,Discretionary,Cocktail Bar,35.71,4,142.84,307.85
1256,2024-11-11,November,2024,Nov-2024,2,Utilities,Essential,Water Bill,114.01,1,114.01,316.97
1257,2025-03-21,March,2025,Mar-2025,4,Dining Out,Discretionary,Pizza Night,40.36,4,161.44,320.32
1258,2023-04-19,April,2023,Apr-2023,4,Dining Out,Discretionary,Sushi Lunch,30.16,5,150.8,302.63
1259,2026-04-16,April,2026,Apr-2026,4,Dining Out,Discretionary,Coffee Shop,40.5,5,202.5,330.62
1260,2026-03-15,March,2026,Mar-2026,4,Dining Out,Discretionary,Cocktail Bar,42.3,1,42.3,329.77
1261,2024-05-25,May,2024,May-2024,5,Electronics,Discretionary,Gaming Console,259.24,1,259.24,312.64
1262,2025-06-12,June,2025,Jun-2025,4,Dining Out,Discretionary,Cocktail Bar,37.72,4,150.88,322.48
1263,2023-11-08,November,2023,Nov-2023,2,Utilities,Essential,Electric Bill,105.32,1,105.32,307.65
1264,2026-05-18,May,2026,May-2026,2,Utilities,Essential,Water Bill,116.24,1,116.24,331.48
1265,2024-03-09,March,2024,Mar-2024,4,Dining Out,Discretionary,Pizza Night,32.02,1,32.02,310.7
1266,2023-08-22,August,2023,Aug-2023,1,Groceries,Essential,Sourdough,5.44,5,27.2,305.71
1267,2025-02-10,February,2025,Feb-2025,1,Groceries,Essential,Sourdough,5.36,3,16.08,319.31
1268,2023-08-26,August,2023,Aug-2023,3,Rent,Essential,Monthly Rent Payment,1700.95,1,1700.95,305.81
1269,2023-01-16,January,2023,Jan-2023,5,Electronics,Discretionary,Smartphone,225.06,1,225.06,300.36
1270,2023-12-29,December,2023,Dec-2023,4,Dining Out,Discretionary,Coffee Shop,36.86,3,110.58,308.92
1271,2024-03-07,March,2024,Mar-2024,3,Rent,Essential,Monthly Rent Payment,1565.8,1,1565.8,310.65
1272,2024-02-27,February,2024,Feb-2024,4,Dining Out,Discretionary,Pizza Night,34.42,4,137.68,310.42
1273,2023-05-19,May,2023,May-2023,4,Dining Out,Discretionary,Cocktail Bar,29.23,5,146.15,303.37
1274,2026-01-25,January,2026,Jan-2026,2,Utilities,Essential,Internet Fiber,121.91,1,121.91,328.46
1275,2023-03-04,March,2023,Mar-2023,2,Utilities,Essential,Electric Bill,102.51,1,102.51,301.51
1276,2024-04-25,April,2024,Apr-2024,5,Electronics,Discretionary,Smartphone,252.26,1,252.26,311.88
1277,2025-05-26,May,2025,May-2025,4,Dining Out,Discretionary,Coffee Shop,40.26,4,161.04,322.04
1278,2023-03-21,March,2023,Mar-2023,2,Utilities,Essential,Water Bill,104.6,1,104.6,301.92
1279,2025-08-30,August,2025,Aug-2025,3,Rent,Essential,Monthly Rent Payment,1735.42,1,1735.42,324.55
1280,2025-11-26,November,2025,Nov-2025,4,Dining Out,Discretionary,Coffee Shop,38.32,1,38.32,326.87
1281,2026-04-14,April,2026,Apr-2026,5,Electronics,Discretionary,Smartphone,260.49,1,260.49,330.57
1282,2025-02-14,February,2025,Feb-2025,1,Groceries,Essential,Whole Milk,5.66,2,11.32,319.42
1283,2023-03-30,March,2023,Mar-2023,4,Dining Out,Discretionary,Cocktail Bar,33.42,1,33.42,302.14
1284,2024-10-03,October,2024,Oct-2024,3,Rent,Essential,Monthly Rent Payment,1628.37,1,1628.37,315.97
1285,2023-11-14,November,2023,Nov-2023,5,Electronics,Discretionary,Gaming Console,251.72,1,251.72,307.8
1286,2023-01-31,January,2023,Jan-2023,3,Rent,Essential,Monthly Rent Payment,1513.01,1,1513.01,300.73
1287,2025-02-06,February,2025,Feb-2025,5,Electronics,Discretionary,Gaming Console,248.12,1,248.12,319.21
1288,2024-08-30,August,2024,Aug-2024,3,Rent,Essential,Monthly Rent Payment,1606.85,1,1606.85,315.1
1289,2026-04-25,April,2026,Apr-2026,1,Groceries,Essential,Whole Milk,6.82,5,34.1,330.86
1290,2023-12-09,December,2023,Dec-2023,5,Electronics,Discretionary,Headphones,247.39,1,247.39,308.42
1291,2023-04-26,April,2023,Apr-2023,1,Groceries,Essential,Whole Milk,4.71,2,9.42,302.81
1292,2025-03-05,March,2025,Mar-2025,1,Groceries,Essential,Whole Milk,6,2,12,319.91
1293,2026-02-24,February,2026,Feb-2026,3,Rent,Essential,Monthly Rent Payment,1723.36,1,1723.36,329.26
1294,2023-02-04,February,2023,Feb-2023,2,Utilities,Essential,Water Bill,108.47,1,108.47,300.83
1295,2023-04-06,April,2023,Apr-2023,4,Dining Out,Discretionary,Pizza Night,29.32,4,117.28,302.32
1296,2024-09-02,September,2024,Sep-2024,4,Dining Out,Discretionary,Coffee Shop,36.98,5,184.9,315.18
1297,2024-05-13,May,2024,May-2024,2,Utilities,Essential,Water Bill,121.08,1,121.08,312.34
1298,2023-08-20,August,2023,Aug-2023,2,Utilities,Essential,Electric Bill,111.36,1,111.36,305.66
1299,2025-03-20,March,2025,Mar-2025,2,Utilities,Essential,Water Bill,127.32,1,127.32,320.3
1300,2025-08-15,August,2025,Aug-2025,1,Groceries,Essential,Chicken Breast,6.32,1,6.32,324.16
1301,2025-01-15,January,2025,Jan-2025,5,Electronics,Discretionary,Headphones,257.35,1,257.35,318.64
1302,2024-09-28,September,2024,Sep-2024,4,Dining Out,Discretionary,Pizza Night,38.11,3,114.33,315.85
1303,2024-03-29,March,2024,Mar-2024,4,Dining Out,Discretionary,Pizza Night,31.94,3,95.82,311.2
1304,2026-01-17,January,2026,Jan-2026,1,Groceries,Essential,Sourdough,6.54,5,32.7,328.25
1305,2025-10-25,October,2025,Oct-2025,5,Electronics,Discretionary,Smartphone,242.24,1,242.24,326.03
1306,2024-12-31,December,2024,Dec-2024,1,Groceries,Essential,Avocados,5.29,4,21.16,318.26
1307,2025-11-16,November,2025,Nov-2025,2,Utilities,Essential,Water Bill,111.41,1,111.41,326.61
1308,2024-04-13,April,2024,Apr-2024,3,Rent,Essential,Monthly Rent Payment,1845.04,1,1845.04,311.58
1309,2023-07-12,July,2023,Jul-2023,1,Groceries,Essential,Sourdough,5.32,1,5.32,304.7
1310,2025-11-28,November,2025,Nov-2025,5,Electronics,Discretionary,Smartphone,248.44,1,248.44,326.92
1311,2024-12-10,December,2024,Dec-2024,2,Utilities,Essential,Electric Bill,126.39,1,126.39,317.72
1312,2025-08-19,August,2025,Aug-2025,3,Rent,Essential,Monthly Rent Payment,1838.41,1,1838.41,324.26
1313,2025-03-12,March,2025,Mar-2025,1,Groceries,Essential,Eggs 12pk,6.15,4,24.6,320.09
1314,2023-10-22,October,2023,Oct-2023,5,Electronics,Discretionary,Smartphone,243.1,1,243.1,307.22
1315,2025-09-29,September,2025,Sep-2025,4,Dining Out,Discretionary,Coffee Shop,42.23,2,84.46,325.34
1316,2023-04-06,April,2023,Apr-2023,3,Rent,Essential,Monthly Rent Payment,1640.36,1,1640.36,302.32
1317,2025-05-02,May,2025,May-2025,3,Rent,Essential,Monthly Rent Payment,1893.2,1,1893.2,321.41
1318,2024-02-25,February,2024,Feb-2024,2,Utilities,Essential,Electric Bill,123.49,1,123.49,310.37
1319,2025-05-31,May,2025,May-2025,5,Electronics,Discretionary,Gaming Console,240.12,1,240.12,322.17
1320,2023-06-07,June,2023,Jun-2023,1,Groceries,Essential,Eggs 12pk,5.23,5,26.15,303.84
1321,2023-03-09,March,2023,Mar-2023,3,Rent,Essential,Monthly Rent Payment,1589.35,1,1589.35,301.63
1322,2024-01-24,January,2024,Jan-2024,4,Dining Out,Discretionary,Coffee Shop,34.42,5,172.1,309.57
1323,2025-02-12,February,2025,Feb-2025,1,Groceries,Essential,Avocados,5.69,3,17.07,319.37
1324,2024-07-22,July,2024,Jul-2024,2,Utilities,Essential,Electric Bill,124.47,1,124.47,314.11
1325,2025-06-07,June,2025,Jun-2025,5,Electronics,Discretionary,Headphones,267.8,1,267.8,322.35
1326,2023-09-13,September,2023,Sep-2023,2,Utilities,Essential,Water Bill,103.48,1,103.48,306.26
1327,2024-02-19,February,2024,Feb-2024,2,Utilities,Essential,Water Bill,118.39,1,118.39,310.22
1328,2023-07-25,July,2023,Jul-2023,2,Utilities,Essential,Internet Fiber,117.26,1,117.26,305.02
1329,2026-03-02,March,2026,Mar-2026,2,Utilities,Essential,Water Bill,112.9,1,112.9,329.42
1330,2024-06-29,June,2024,Jun-2024,5,Electronics,Discretionary,Headphones,242.42,1,242.42,313.53
1331,2026-01-06,January,2026,Jan-2026,5,Electronics,Discretionary,Gaming Console,241.09,1,241.09,327.96
1332,2023-09-09,September,2023,Sep-2023,1,Groceries,Essential,Sourdough,5.3,5,26.5,306.16
